NombreBeca,Institucion,AnioBecariosConfirmados,Departamento,Carrera,Modalidad,Estrato_socioeconomico,TipoUniversidad,Estado,Quintil,NotaMinima,Fuente,TipoInstitucion,Region,CodigoBeca,Ubicacion,Categoria,Cobertura,URL_Oficial,Migracion
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Ucayali,beca_18,,,,,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Según modalidad,EIB,Variable según modalidad,,,,,,Pública,Ucayali,beca_18,,,,,Posible migración
Beca Fundación Romero,Fundación Romero,2025,Nacional,Estudios superiores,Variable,No especificado,,Activa,,,,,,fundacion_romero,,Pregrado,Variable,https://www.fundacionromero.org.pe/,Nacional - Sin especificar
Beca Generación Bicentenario,PRONABEC,2025,Nacional,Maestrías y Doctorados,Presencial en el extranjero,No especificado,,Activa,,,,,,beca_generacion_bicentenario,,Posgrado,Completa,https://www.pronabec.gob.pe/beca-generacion-bicentenario/,Nacional - Sin especificar
Beca Perú,Universidad Privada en Arequipa,2025,Arequipa,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Arequipa,,,,Posible migración
Beca Perú,Universidad Andina del Cusco (UAC),2025,Cusco,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Cusco,,,,Posible migración
Beca Perú,Universidad Privada en Huánuco,2025,Huánuco,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Huánuco,,,,Internacional
Beca Perú,Universidad Privada en Junín,2025,Junín,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Junín,,,,Posible migración
Beca Perú,Universidad Privada en La Libertad,2025,La Libertad,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,La Libertad,,,,Internacional
Beca Perú,Universidad Privada en Lambayeque,2025,Lambayeque,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Lambayeque,,,,Posible migración
Beca Perú,Pontificia Universidad Católica del Perú (PUCP),2025,Lima,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Lima,,,,Lima - Sin migración
Beca Perú,Universidad Peruana de Ciencias Aplicadas (UPC),2025,Lima,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Lima,,,,Lima - Sin migración
Beca Perú,Universidad Antonio Ruiz de Montoya (UARM),2025,Lima,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Lima,,,,Lima - Sin migración
Beca Perú,PRONABEC (coordinación),2025,Nacional,Universitario Privado,Presencial,No especificado,,Activa,,,,,,beca_peru,,Pregrado,Variable según universidad,https://www.pronabec.gob.pe/beca-peru/,Nacional - Sin especificar
Beca Perú,Universidad Privada en Piura,2025,Piura,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Piura,,,,Posible migración
Beca Perú,Universidad Privada en Puno,2025,Puno,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,Puno,,,,Posible migración
Beca Perú,Universidad Privada en San Martín,2025,San Martín,Pregrado,Presencial,Variable según universidad,,,,,,Privada,,beca_peru,San Martín,,,,Internacional
Beca Presidente de la República,PRONABEC,2025,Nacional,Maestrías y Doctorados,Nacional e Internacional,No especificado,,Activa,,,,,,beca_presidente_republica,,Posgrado,Estudios de posgrado completos,https://www.pronabec.gob.pe/beca-presidente-republica/,Nacional - Sin especificar
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Animación Digital,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Diseño Gráfico,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Publicidad y Medios Digitales,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Administración de Negocios Bancarios y Financieros,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Administración de Servicios de Hostelería y Restaurantes,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Desarrollo de Sistemas de Información,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Diseño de Modas,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Diseño Gráfico y Multimedia,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Diseño y Decoración de Interiores,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Gastronomía,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Gestión Administrativa,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Guía Oficial de Turismo,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Arequipa,,,,Posible migración
Beca Tec,EEST Privada Khipu,2025,Cusco,Administración de Empresas,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco,,,,Posible migración
Beca Tec,EEST Privada Khipu,2025,Cusco,Administración de Hoteles y Restaurantes,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Desarrollo de Sistemas de Información,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Gastronomía,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Guía Oficial de Turismo,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Administración de Negocios Bancarios y Financieros,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Contabilidad,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Cusco y San Sebastián,,,,Posible migración
Beca Tec,IES Privado Cumbre,2025,Lambayeque,Gastronomía,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Administración de Empresas,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Administración de Servicios de Hostelería y Restaurantes,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Contabilidad,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Enfermería Técnica,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Farmacia Técnica,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Fisioterapia y Rehabilitación,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Gastronomía,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Desarrollo de Sistemas de la Información,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Diseño Publicitario,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Traducción e Interpretación de Idiomas,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,Chiclayo y La Victoria,,,,Posible migración
Beca Tec,EEST Privada ADEX,2025,Lima,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Borja, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada ADEX,2025,Lima,Gestión Administrativa,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Borja, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada ADEX,2025,Lima,Gestión Logística,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Borja, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada ADEX,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Borja, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Corriente Alterna,2025,Lima,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"La Victoria, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Corriente Alterna,2025,Lima,Diseño Gráfico,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"La Victoria, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Corriente Alterna,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"La Victoria, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Administración de Negocios Bancarios y Financieros,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Contabilidad,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Desarrollo de Sistemas de Información,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Diseño Gráfico Visual,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Gestión Administrativa,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Gestión de Recursos Humanos,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"San Juan de Miraflores, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Animación Digital,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Cinematografía,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Comunicación Audiovisual,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Diseño de Videojuegos y Entretenimiento Digital,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Diseño Gráfico,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Fotografía e Imagen Digital,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Publicidad y Medios Digitales,Presencial,Estudiantes de institutos técnicos,,,,,,Privada,,beca_tec,"Magdalena del Mar y Santiago de Surco, Lima",,,,Lima - Sin migración
Beca Tec,PRONABEC,2025,Nacional,Técnico Superior y Técnico-Productivo,Presencial únicamente,No especificado,,Activa,,,,,,beca_tec,,Técnico,Costo de estudios técnicos,https://www.pronabec.gob.pe/beca-tec/,Nacional - Sin especificar
Beca Vocación de Maestro,MINEDU,2025,Nacional,Estudios de Educación,Presencial,Variable,,Activa,,,,,,beca_vocacion_maestro,,Pregrado,Completa,https://www.gob.pe/minedu,Nacional - Sin especificar
Beca de Formación en Servicio,MINEDU,2025,Nacional,Formación Continua,Presencial/Virtual,No especificado,,Activa,,,,,,beca_formacion_servicio,,Capacitación,Variable,https://www.gob.pe/minedu,Nacional - Sin especificar
Becas CONCYTEC,CONCYTEC,2025,Nacional,Estudios de posgrado en ciencia y tecnología,Nacional/Internacional,No especificado,,Activa,,,,,,becas_concytec,,Posgrado,Variable,https://portal.concytec.gob.pe/,Nacional - Sin especificar
Becas Chevening,University of Oxford,2025,Reino Unido,Maestrías y Doctorados,Internacional - Maestría,Profesionales con liderazgo,,,,,,Internacional,,chevening,Reino Unido,,,,Internacional
Becas Chevening,University of Cambridge,2025,Reino Unido,Maestrías y Doctorados,Internacional - Maestría,Profesionales con liderazgo,,,,,,Internacional,,chevening,Reino Unido,,,,Internacional
Becas Chevening,Imperial College London,2025,Reino Unido,Maestrías y Doctorados,Internacional - Maestría,Profesionales con liderazgo,,,,,,Internacional,,chevening,Reino Unido,,,,Internacional
Becas Chevening,Gobierno del Reino Unido,2025,Reino Unido,Maestrías de un año en Reino Unido,Presencial en Reino Unido,No especificado,,Activa,,,,,,chevening,,Posgrado,Completa,https://www.chevening.org/scholarships/who-can-apply/peru/,Internacional
Becas China (CSC),Gobierno de China,2025,China,Estudios en universidades chinas,Presencial en China,No especificado,,Activa,,,,,,csc_china,,Pregrado/Posgrado,Variable,https://www.campuschina.org/,Internacional
Becas Corea del Sur (GKS),Gobierno de Corea del Sur,2025,Corea del Sur,Pregrado y posgrado en Corea del Sur,Presencial en Corea del Sur,No especificado,,Activa,,,,,,gks_corea,,Pregrado/Posgrado,Completa,https://www.studyinkorea.go.kr/en/,Internacional
Becas DAAD,Gobierno de Alemania,2025,Alemania,Estudios en Alemania,Presencial en Alemania,No especificado,,Activa,,,,,,daad,,Pregrado/Posgrado,Variable,https://www.daad.de/en/,Internacional
